        Time	          P1	          P2	           M	          Q1	          Q2	          D1	          D2	           B	         EP1	         EP2	          EM	          IC	         Tot	          pH	         fpH	       CO2aq	          O2	       fsalt	        frdx	
  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.2700e+00	  9.9631e-01	  2.9482e-05	  0.0000e+00	  1.0000e+00	  0.0000e+00	
  2.4000e+01	  4.0005e+00	  2.0004e+00	  1.0000e+01	  8.0257e-02	  9.1361e-01	  1.1963e-01	  3.8671e-01	  2.0040e-01	  1.2137e-05	  1.0950e-05	  1.1543e-05	  3.1941e-04	  1.8002e+01	  6.2715e+00	  9.9621e-01	  2.3240e-05	  2.3990e-03	  1.0000e+00	  9.9867e-01	
  4.8000e+01	  4.0011e+00	  2.0007e+00	  1.0000e+01	  6.7505e-02	  9.2579e-01	  1.3221e-01	  3.7487e-01	  2.0085e-01	  1.4228e-05	  1.1880e-05	  1.3054e-05	  6.5292e-04	  1.8003e+01	  6.2710e+00	  9.9624e-01	  2.3368e-05	  2.3947e-03	  1.0000e+00	  9.9866e-01	
  7.2000e+01	  4.0016e+00	  2.0011e+00	  1.0000e+01	  5.9566e-02	  9.3670e-01	  1.3993e-01	  3.6431e-01	  2.0134e-01	  1.6274e-05	  1.2790e-05	  1.4532e-05	  9.9387e-04	  1.8005e+01	  6.2706e+00	  9.9627e-01	  2.3499e-05	  2.3904e-03	  1.0000e+00	  9.9864e-01	
  9.6000e+01	  4.0021e+00	  2.0014e+00	  1.0000e+01	  5.4732e-02	  9.4649e-01	  1.4453e-01	  3.5486e-01	  2.0184e-01	  1.8279e-05	  1.3682e-05	  1.5980e-05	  1.3384e-03	  1.8006e+01	  6.2701e+00	  9.9631e-01	  2.3631e-05	  2.3860e-03	  1.0000e+00	  9.9863e-01	
  1.2000e+02	  4.0026e+00	  2.0018e+00	  1.0000e+01	  5.1824e-02	  9.5531e-01	  1.4719e-01	  3.4640e-01	  2.0235e-01	  2.0241e-05	  1.4556e-05	  1.7399e-05	  1.6843e-03	  1.8008e+01	  6.2697e+00	  9.9634e-01	  2.3764e-05	  2.3816e-03	  1.0000e+00	  9.9861e-01	
  1.4400e+02	  4.0031e+00	  2.0021e+00	  1.0001e+01	  5.0083e-02	  9.6326e-01	  1.4868e-01	  3.3882e-01	  2.0287e-01	  2.2163e-05	  1.5412e-05	  1.8788e-05	  2.0304e-03	  1.8010e+01	  6.2692e+00	  9.9637e-01	  2.3897e-05	  2.3772e-03	  1.0000e+00	  9.9860e-01	
  1.6800e+02	  4.0037e+00	  2.0024e+00	  1.0001e+01	  4.9039e-02	  9.7043e-01	  1.4947e-01	  3.3201e-01	  2.0339e-01	  2.4046e-05	  1.6251e-05	  2.0149e-05	  2.3761e-03	  1.8011e+01	  6.2688e+00	  9.9640e-01	  2.4030e-05	  2.3728e-03	  1.0000e+00	  9.9858e-01	
  1.9200e+02	  4.0042e+00	  2.0027e+00	  1.0001e+01	  4.8409e-02	  9.7692e-01	  1.4984e-01	  3.2590e-01	  2.0391e-01	  2.5890e-05	  1.7073e-05	  2.1482e-05	  2.7211e-03	  1.8013e+01	  6.2683e+00	  9.9643e-01	  2.4163e-05	  2.3684e-03	  1.0000e+00	  9.9857e-01	
  2.1600e+02	  4.0047e+00	  2.0030e+00	  1.0001e+01	  4.8024e-02	  9.8279e-01	  1.4997e-01	  3.2041e-01	  2.0444e-01	  2.7697e-05	  1.7879e-05	  2.2788e-05	  3.0652e-03	  1.8014e+01	  6.2679e+00	  9.9646e-01	  2.4295e-05	  2.3640e-03	  1.0000e+00	  9.9855e-01	
  2.4000e+02	  4.0052e+00	  2.0033e+00	  1.0001e+01	  4.7782e-02	  9.8812e-01	  1.4996e-01	  3.1546e-01	  2.0497e-01	  2.9467e-05	  1.8669e-05	  2.4068e-05	  3.4086e-03	  1.8016e+01	  6.2674e+00	  9.9649e-01	  2.4427e-05	  2.3596e-03	  1.0000e+00	  9.9854e-01	
  2.6400e+02	  4.0056e+00	  2.0036e+00	  1.0001e+01	  4.7625e-02	  9.9296e-01	  1.4986e-01	  3.1102e-01	  2.0549e-01	  3.1202e-05	  1.9443e-05	  2.5323e-05	  3.7512e-03	  1.8017e+01	  6.2670e+00	  9.9651e-01	  2.4558e-05	  2.3552e-03	  1.0000e+00	  9.9852e-01	
  2.8800e+02	  4.0061e+00	  2.0039e+00	  1.0001e+01	  4.7518e-02	  9.9735e-01	  1.4972e-01	  3.0702e-01	  2.0602e-01	  3.2901e-05	  2.0203e-05	  2.6552e-05	  4.0931e-03	  1.8019e+01	  6.2666e+00	  9.9654e-01	  2.4690e-05	  2.3509e-03	  1.0000e+00	  9.9851e-01	
  3.1200e+02	  4.0066e+00	  2.0041e+00	  1.0001e+01	  4.7441e-02	  1.0014e+00	  1.4954e-01	  3.0341e-01	  2.0655e-01	  3.4566e-05	  2.0947e-05	  2.7757e-05	  4.4345e-03	  1.8021e+01	  6.2662e+00	  9.9657e-01	  2.4821e-05	  2.3465e-03	  1.0000e+00	  9.9849e-01	
  3.3600e+02	  4.0071e+00	  2.0044e+00	  1.0002e+01	  4.7380e-02	  1.0050e+00	  1.4936e-01	  3.0017e-01	  2.0708e-01	  3.6199e-05	  2.1677e-05	  2.8938e-05	  4.7754e-03	  1.8022e+01	  6.2657e+00	  9.9660e-01	  2.4951e-05	  2.3422e-03	  1.0000e+00	  9.9847e-01	
  3.6000e+02	  4.0076e+00	  2.0047e+00	  1.0002e+01	  4.7330e-02	  1.0083e+00	  1.4916e-01	  2.9725e-01	  2.0761e-01	  3.7798e-05	  2.2392e-05	  3.0095e-05	  5.1160e-03	  1.8024e+01	  6.2653e+00	  9.9662e-01	  2.5082e-05	  2.3379e-03	  1.0000e+00	  9.9846e-01	
  3.8400e+02	  4.0080e+00	  2.0049e+00	  1.0002e+01	  4.7287e-02	  1.0114e+00	  1.4896e-01	  2.9462e-01	  2.0814e-01	  3.9366e-05	  2.3094e-05	  3.1230e-05	  5.4562e-03	  1.8025e+01	  6.2649e+00	  9.9665e-01	  2.5213e-05	  2.3335e-03	  1.0000e+00	  9.9844e-01	
  4.0800e+02	  4.0085e+00	  2.0051e+00	  1.0002e+01	  4.7246e-02	  1.0142e+00	  1.4876e-01	  2.9225e-01	  2.0867e-01	  4.0904e-05	  2.3782e-05	  3.2343e-05	  5.7963e-03	  1.8027e+01	  6.2645e+00	  9.9668e-01	  2.5343e-05	  2.3292e-03	  1.0000e+00	  9.9843e-01	
  4.3200e+02	  4.0089e+00	  2.0054e+00	  1.0002e+01	  4.7209e-02	  1.0167e+00	  1.4855e-01	  2.9012e-01	  2.0920e-01	  4.2410e-05	  2.4457e-05	  3.3434e-05	  6.1363e-03	  1.8028e+01	  6.2641e+00	  9.9670e-01	  2.5474e-05	  2.3249e-03	  1.0000e+00	  9.9841e-01	
  4.5600e+02	  4.0094e+00	  2.0056e+00	  1.0002e+01	  4.7172e-02	  1.0190e+00	  1.4835e-01	  2.8821e-01	  2.0973e-01	  4.3888e-05	  2.5119e-05	  3.4504e-05	  6.4762e-03	  1.8030e+01	  6.2637e+00	  9.9673e-01	  2.5604e-05	  2.3205e-03	  1.0000e+00	  9.9840e-01	
  4.8000e+02	  4.0099e+00	  2.0058e+00	  1.0003e+01	  4.7136e-02	  1.0212e+00	  1.4815e-01	  2.8649e-01	  2.1026e-01	  4.5337e-05	  2.5769e-05	  3.5553e-05	  6.8161e-03	  1.8032e+01	  6.2633e+00	  9.9675e-01	  2.5735e-05	  2.3162e-03	  1.0000e+00	  9.9838e-01	
  5.0400e+02	  4.0103e+00	  2.0060e+00	  1.0003e+01	  4.7101e-02	  1.0232e+00	  1.4795e-01	  2.8494e-01	  2.1079e-01	  4.6757e-05	  2.6406e-05	  3.6582e-05	  7.1562e-03	  1.8033e+01	  6.2629e+00	  9.9678e-01	  2.5865e-05	  2.3119e-03	  1.0000e+00	  9.9836e-01	
  5.2800e+02	  4.0108e+00	  2.0062e+00	  1.0003e+01	  4.7067e-02	  1.0250e+00	  1.4774e-01	  2.8356e-01	  2.1132e-01	  4.8151e-05	  2.7032e-05	  3.7591e-05	  7.4964e-03	  1.8035e+01	  6.2625e+00	  9.9680e-01	  2.5996e-05	  2.3076e-03	  1.0000e+00	  9.9835e-01	
  5.5200e+02	  4.0112e+00	  2.0064e+00	  1.0003e+01	  4.7033e-02	  1.0267e+00	  1.4754e-01	  2.8232e-01	  2.1186e-01	  4.9517e-05	  2.7645e-05	  3.8581e-05	  7.8367e-03	  1.8036e+01	  6.2621e+00	  9.9682e-01	  2.6127e-05	  2.3032e-03	  1.0000e+00	  9.9833e-01	
  5.7600e+02	  4.0116e+00	  2.0066e+00	  1.0003e+01	  4.6999e-02	  1.0282e+00	  1.4735e-01	  2.8121e-01	  2.1239e-01	  5.0858e-05	  2.8248e-05	  3.9553e-05	  8.1774e-03	  1.8038e+01	  6.2617e+00	  9.9685e-01	  2.6257e-05	  2.2989e-03	  1.0000e+00	  9.9831e-01	
  6.0000e+02	  4.0121e+00	  2.0068e+00	  1.0004e+01	  4.6965e-02	  1.0296e+00	  1.4715e-01	  2.8022e-01	  2.1292e-01	  5.2173e-05	  2.8839e-05	  4.0506e-05	  8.5183e-03	  1.8040e+01	  6.2613e+00	  9.9687e-01	  2.6388e-05	  2.2945e-03	  1.0000e+00	  9.9830e-01	
  6.2400e+02	  4.0125e+00	  2.0070e+00	  1.0004e+01	  4.6931e-02	  1.0310e+00	  1.4695e-01	  2.7933e-01	  2.1346e-01	  5.3463e-05	  2.9419e-05	  4.1441e-05	  8.8595e-03	  1.8041e+01	  6.2609e+00	  9.9689e-01	  2.6519e-05	  2.2902e-03	  1.0000e+00	  9.9828e-01	
  6.4800e+02	  4.0129e+00	  2.0072e+00	  1.0004e+01	  4.6898e-02	  1.0322e+00	  1.4676e-01	  2.7855e-01	  2.1399e-01	  5.4729e-05	  2.9989e-05	  4.2359e-05	  9.2011e-03	  1.8043e+01	  6.2605e+00	  9.9692e-01	  2.6650e-05	  2.2858e-03	  1.0000e+00	  9.9827e-01	
  6.7200e+02	  4.0134e+00	  2.0073e+00	  1.0004e+01	  4.6865e-02	  1.0333e+00	  1.4656e-01	  2.7785e-01	  2.1453e-01	  5.5972e-05	  3.0549e-05	  4.3260e-05	  9.5431e-03	  1.8044e+01	  6.2602e+00	  9.9694e-01	  2.6781e-05	  2.2815e-03	  1.0000e+00	  9.9825e-01	
  6.9600e+02	  4.0138e+00	  2.0075e+00	  1.0005e+01	  4.6831e-02	  1.0344e+00	  1.4637e-01	  2.7723e-01	  2.1507e-01	  5.7191e-05	  3.1098e-05	  4.4144e-05	  9.8855e-03	  1.8046e+01	  6.2598e+00	  9.9696e-01	  2.6913e-05	  2.2771e-03	  1.0000e+00	  9.9823e-01	
  7.2000e+02	  4.0142e+00	  2.0077e+00	  1.0005e+01	  4.6798e-02	  1.0354e+00	  1.4618e-01	  2.7669e-01	  2.1561e-01	  5.8388e-05	  3.1637e-05	  4.5013e-05	  1.0228e-02	  1.8047e+01	  6.2594e+00	  9.9698e-01	  2.7044e-05	  2.2728e-03	  1.0000e+00	  9.9822e-01	
  7.4400e+02	  4.0146e+00	  2.0078e+00	  1.0005e+01	  4.6765e-02	  1.0363e+00	  1.4599e-01	  2.7621e-01	  2.1614e-01	  5.9563e-05	  3.2167e-05	  4.5865e-05	  1.0572e-02	  1.8049e+01	  6.2590e+00	  9.9701e-01	  2.7176e-05	  2.2684e-03	  1.0000e+00	  9.9820e-01	
  7.6800e+02	  4.0150e+00	  2.0080e+00	  1.0005e+01	  4.6733e-02	  1.0372e+00	  1.4579e-01	  2.7580e-01	  2.1668e-01	  6.0716e-05	  3.2687e-05	  4.6702e-05	  1.0916e-02	  1.8051e+01	  6.2587e+00	  9.9703e-01	  2.7308e-05	  2.2640e-03	  1.0000e+00	  9.9818e-01	
  7.9200e+02	  4.0154e+00	  2.0081e+00	  1.0005e+01	  4.6700e-02	  1.0380e+00	  1.4560e-01	  2.7544e-01	  2.1722e-01	  6.1849e-05	  3.3199e-05	  4.7524e-05	  1.1260e-02	  1.8052e+01	  6.2583e+00	  9.9705e-01	  2.7440e-05	  2.2596e-03	  1.0000e+00	  9.9817e-01	
  8.1600e+02	  4.0159e+00	  2.0082e+00	  1.0006e+01	  4.6668e-02	  1.0388e+00	  1.4542e-01	  2.7513e-01	  2.1776e-01	  6.2961e-05	  3.3701e-05	  4.8331e-05	  1.1605e-02	  1.8054e+01	  6.2579e+00	  9.9707e-01	  2.7572e-05	  2.2553e-03	  1.0000e+00	  9.9815e-01	
  8.4000e+02	  4.0163e+00	  2.0084e+00	  1.0006e+01	  4.6635e-02	  1.0395e+00	  1.4523e-01	  2.7487e-01	  2.1830e-01	  6.4053e-05	  3.4195e-05	  4.9124e-05	  1.1950e-02	  1.8055e+01	  6.2575e+00	  9.9709e-01	  2.7705e-05	  2.2509e-03	  1.0000e+00	  9.9813e-01	
  8.6400e+02	  4.0167e+00	  2.0085e+00	  1.0006e+01	  4.6603e-02	  1.0402e+00	  1.4504e-01	  2.7464e-01	  2.1885e-01	  6.5125e-05	  3.4680e-05	  4.9902e-05	  1.2296e-02	  1.8057e+01	  6.2572e+00	  9.9711e-01	  2.7837e-05	  2.2465e-03	  1.0000e+00	  9.9811e-01	
  8.8800e+02	  4.0171e+00	  2.0086e+00	  1.0007e+01	  4.6571e-02	  1.0408e+00	  1.4485e-01	  2.7446e-01	  2.1939e-01	  6.6179e-05	  3.5156e-05	  5.0668e-05	  1.2643e-02	  1.8058e+01	  6.2568e+00	  9.9713e-01	  2.7970e-05	  2.2421e-03	  1.0000e+00	  9.9810e-01	
  9.1200e+02	  4.0175e+00	  2.0087e+00	  1.0007e+01	  4.6538e-02	  1.0414e+00	  1.4467e-01	  2.7431e-01	  2.1993e-01	  6.7214e-05	  3.5625e-05	  5.1419e-05	  1.2990e-02	  1.8060e+01	  6.2564e+00	  9.9715e-01	  2.8103e-05	  2.2376e-03	  1.0000e+00	  9.9808e-01	
  9.3600e+02	  4.0179e+00	  2.0088e+00	  1.0007e+01	  4.6506e-02	  1.0420e+00	  1.4448e-01	  2.7419e-01	  2.2048e-01	  6.8231e-05	  3.6086e-05	  5.2158e-05	  1.3338e-02	  1.8062e+01	  6.2561e+00	  9.9717e-01	  2.8237e-05	  2.2332e-03	  1.0000e+00	  9.9806e-01	
  9.6000e+02	  4.0182e+00	  2.0089e+00	  1.0007e+01	  4.6474e-02	  1.0426e+00	  1.4430e-01	  2.7410e-01	  2.2102e-01	  6.9231e-05	  3.6538e-05	  5.2885e-05	  1.3687e-02	  1.8063e+01	  6.2557e+00	  9.9719e-01	  2.8370e-05	  2.2288e-03	  1.0000e+00	  9.9804e-01	
  9.8400e+02	  4.0186e+00	  2.0090e+00	  1.0008e+01	  4.6442e-02	  1.0431e+00	  1.4411e-01	  2.7404e-01	  2.2157e-01	  7.0213e-05	  3.6984e-05	  5.3598e-05	  1.4036e-02	  1.8065e+01	  6.2554e+00	  9.9721e-01	  2.8504e-05	  2.2243e-03	  1.0000e+00	  9.9803e-01	
  1.0080e+03	  4.0190e+00	  2.0091e+00	  1.0008e+01	  4.6410e-02	  1.0436e+00	  1.4393e-01	  2.7400e-01	  2.2211e-01	  7.1178e-05	  3.7422e-05	  5.4300e-05	  1.4386e-02	  1.8066e+01	  6.2550e+00	  9.9723e-01	  2.8638e-05	  2.2199e-03	  1.0000e+00	  9.9801e-01	
  1.0320e+03	  4.0194e+00	  2.0092e+00	  1.0008e+01	  4.6379e-02	  1.0441e+00	  1.4374e-01	  2.7398e-01	  2.2266e-01	  7.2128e-05	  3.7853e-05	  5.4990e-05	  1.4736e-02	  1.8068e+01	  6.2546e+00	  9.9725e-01	  2.8773e-05	  2.2154e-03	  1.0000e+00	  9.9799e-01	
  1.0560e+03	  4.0198e+00	  2.0093e+00	  1.0008e+01	  4.6347e-02	  1.0446e+00	  1.4356e-01	  2.7398e-01	  2.2321e-01	  7.3061e-05	  3.8277e-05	  5.5669e-05	  1.5087e-02	  1.8069e+01	  6.2543e+00	  9.9727e-01	  2.8907e-05	  2.2110e-03	  1.0000e+00	  9.9797e-01	
  1.0800e+03	  4.0202e+00	  2.0094e+00	  1.0009e+01	  4.6315e-02	  1.0450e+00	  1.4338e-01	  2.7400e-01	  2.2376e-01	  7.3978e-05	  3.8693e-05	  5.6336e-05	  1.5439e-02	  1.8071e+01	  6.2539e+00	  9.9729e-01	  2.9042e-05	  2.2065e-03	  1.0000e+00	  9.9795e-01	
  1.1040e+03	  4.0206e+00	  2.0095e+00	  1.0009e+01	  4.6284e-02	  1.0455e+00	  1.4320e-01	  2.7404e-01	  2.2431e-01	  7.4881e-05	  3.9104e-05	  5.6992e-05	  1.5791e-02	  1.8073e+01	  6.2536e+00	  9.9730e-01	  2.9177e-05	  2.2020e-03	  1.0000e+00	  9.9794e-01	
  1.1280e+03	  4.0209e+00	  2.0096e+00	  1.0009e+01	  4.6252e-02	  1.0459e+00	  1.4301e-01	  2.7409e-01	  2.2486e-01	  7.5768e-05	  3.9508e-05	  5.7638e-05	  1.6145e-02	  1.8074e+01	  6.2532e+00	  9.9732e-01	  2.9312e-05	  2.1975e-03	  1.0000e+00	  9.9792e-01	
  1.1520e+03	  4.0213e+00	  2.0096e+00	  1.0010e+01	  4.6220e-02	  1.0463e+00	  1.4283e-01	  2.7415e-01	  2.2541e-01	  7.6641e-05	  3.9905e-05	  5.8273e-05	  1.6498e-02	  1.8076e+01	  6.2529e+00	  9.9734e-01	  2.9448e-05	  2.1930e-03	  1.0000e+00	  9.9790e-01	
  1.1760e+03	  4.0217e+00	  2.0097e+00	  1.0010e+01	  4.6189e-02	  1.0467e+00	  1.4265e-01	  2.7423e-01	  2.2596e-01	  7.7500e-05	  4.0296e-05	  5.8898e-05	  1.6853e-02	  1.8077e+01	  6.2525e+00	  9.9736e-01	  2.9584e-05	  2.1885e-03	  1.0000e+00	  9.9788e-01	
  1.2000e+03	  4.0221e+00	  2.0098e+00	  1.0010e+01	  4.6157e-02	  1.0471e+00	  1.4247e-01	  2.7432e-01	  2.2651e-01	  7.8345e-05	  4.0681e-05	  5.9513e-05	  1.7208e-02	  1.8079e+01	  6.2522e+00	  9.9738e-01	  2.9720e-05	  2.1840e-03	  1.0000e+00	  9.9786e-01	
  1.2240e+03	  4.0224e+00	  2.0098e+00	  1.0011e+01	  4.6126e-02	  1.0475e+00	  1.4229e-01	  2.7442e-01	  2.2707e-01	  7.9177e-05	  4.1061e-05	  6.0119e-05	  1.7564e-02	  1.8080e+01	  6.2518e+00	  9.9739e-01	  2.9856e-05	  2.1795e-03	  1.0000e+00	  9.9784e-01	
  1.2480e+03	  4.0228e+00	  2.0099e+00	  1.0011e+01	  4.6094e-02	  1.0479e+00	  1.4211e-01	  2.7453e-01	  2.2762e-01	  7.9996e-05	  4.1434e-05	  6.0715e-05	  1.7921e-02	  1.8082e+01	  6.2515e+00	  9.9741e-01	  2.9993e-05	  2.1749e-03	  1.0000e+00	  9.9782e-01	
  1.2720e+03	  4.0232e+00	  2.0099e+00	  1.0011e+01	  4.6063e-02	  1.0482e+00	  1.4193e-01	  2.7464e-01	  2.2818e-01	  8.0802e-05	  4.1802e-05	  6.1302e-05	  1.8278e-02	  1.8084e+01	  6.2512e+00	  9.9743e-01	  3.0130e-05	  2.1704e-03	  1.0000e+00	  9.9781e-01	
  1.2960e+03	  4.0235e+00	  2.0100e+00	  1.0011e+01	  4.6031e-02	  1.0486e+00	  1.4175e-01	  2.7477e-01	  2.2873e-01	  8.1595e-05	  4.2164e-05	  6.1880e-05	  1.8636e-02	  1.8085e+01	  6.2508e+00	  9.9745e-01	  3.0267e-05	  2.1658e-03	  1.0000e+00	  9.9779e-01	
  1.3200e+03	  4.0239e+00	  2.0100e+00	  1.0012e+01	  4.6000e-02	  1.0490e+00	  1.4157e-01	  2.7490e-01	  2.2929e-01	  8.2377e-05	  4.2521e-05	  6.2449e-05	  1.8995e-02	  1.8087e+01	  6.2505e+00	  9.9746e-01	  3.0404e-05	  2.1613e-03	  1.0000e+00	  9.9777e-01	
  1.3440e+03	  4.0242e+00	  2.0101e+00	  1.0012e+01	  4.5969e-02	  1.0493e+00	  1.4139e-01	  2.7504e-01	  2.2985e-01	  8.3146e-05	  4.2873e-05	  6.3009e-05	  1.9355e-02	  1.8088e+01	  6.2501e+00	  9.9748e-01	  3.0542e-05	  2.1567e-03	  1.0000e+00	  9.9775e-01	
  1.3680e+03	  4.0246e+00	  2.0101e+00	  1.0012e+01	  4.5937e-02	  1.0496e+00	  1.4121e-01	  2.7518e-01	  2.3041e-01	  8.3904e-05	  4.3220e-05	  6.3562e-05	  1.9715e-02	  1.8090e+01	  6.2498e+00	  9.9749e-01	  3.0680e-05	  2.1521e-03	  1.0000e+00	  9.9773e-01	
  1.3920e+03	  4.0250e+00	  2.0101e+00	  1.0013e+01	  4.5906e-02	  1.0500e+00	  1.4103e-01	  2.7533e-01	  2.3096e-01	  8.4650e-05	  4.3561e-05	  6.4106e-05	  2.0076e-02	  1.8091e+01	  6.2495e+00	  9.9751e-01	  3.0818e-05	  2.1475e-03	  1.0000e+00	  9.9771e-01	
  1.4160e+03	  4.0253e+00	  2.0102e+00	  1.0013e+01	  4.5874e-02	  1.0503e+00	  1.4086e-01	  2.7549e-01	  2.3152e-01	  8.5386e-05	  4.3898e-05	  6.4642e-05	  2.0438e-02	  1.8093e+01	  6.2491e+00	  9.9753e-01	  3.0957e-05	  2.1429e-03	  1.0000e+00	  9.9769e-01	
  1.4400e+03	  4.0257e+00	  2.0102e+00	  1.0013e+01	  4.5843e-02	  1.0507e+00	  1.4068e-01	  2.7565e-01	  2.3208e-01	  8.6111e-05	  4.4230e-05	  6.5171e-05	  2.0800e-02	  1.8094e+01	  6.2488e+00	  9.9754e-01	  3.1096e-05	  2.1383e-03	  1.0000e+00	  9.9767e-01	
  1.4640e+03	  4.0260e+00	  2.0102e+00	  1.0014e+01	  4.5811e-02	  1.0510e+00	  1.4050e-01	  2.7582e-01	  2.3265e-01	  8.6825e-05	  4.4558e-05	  6.5691e-05	  2.1163e-02	  1.8096e+01	  6.2485e+00	  9.9756e-01	  3.1235e-05	  2.1337e-03	  1.0000e+00	  9.9765e-01	
  1.4880e+03	  4.0264e+00	  2.0102e+00	  1.0014e+01	  4.5780e-02	  1.0513e+00	  1.4032e-01	  2.7598e-01	  2.3321e-01	  8.7529e-05	  4.4881e-05	  6.6205e-05	  2.1527e-02	  1.8098e+01	  6.2481e+00	  9.9757e-01	  3.1374e-05	  2.1291e-03	  1.0000e+00	  9.9763e-01	
  1.5120e+03	  4.0267e+00	  2.0103e+00	  1.0014e+01	  4.5749e-02	  1.0516e+00	  1.4014e-01	  2.7616e-01	  2.3377e-01	  8.8224e-05	  4.5199e-05	  6.6711e-05	  2.1892e-02	  1.8099e+01	  6.2478e+00	  9.9759e-01	  3.1514e-05	  2.1245e-03	  1.0000e+00	  9.9761e-01	
  1.5360e+03	  4.0270e+00	  2.0103e+00	  1.0015e+01	  4.5717e-02	  1.0519e+00	  1.3996e-01	  2.7633e-01	  2.3433e-01	  8.8908e-05	  4.5513e-05	  6.7211e-05	  2.2257e-02	  1.8101e+01	  6.2475e+00	  9.9760e-01	  3.1654e-05	  2.1198e-03	  1.0000e+00	  9.9759e-01	
  1.5600e+03	  4.0274e+00	  2.0103e+00	  1.0015e+01	  4.5686e-02	  1.0523e+00	  1.3979e-01	  2.7651e-01	  2.3490e-01	  8.9583e-05	  4.5824e-05	  6.7703e-05	  2.2624e-02	  1.8102e+01	  6.2471e+00	  9.9762e-01	  3.1794e-05	  2.1152e-03	  1.0000e+00	  9.9757e-01	
  1.5840e+03	  4.0277e+00	  2.0103e+00	  1.0016e+01	  4.5654e-02	  1.0526e+00	  1.3961e-01	  2.7669e-01	  2.3546e-01	  9.0249e-05	  4.6130e-05	  6.8189e-05	  2.2990e-02	  1.8104e+01	  6.2468e+00	  9.9763e-01	  3.1934e-05	  2.1105e-03	  1.0000e+00	  9.9755e-01	
  1.6080e+03	  4.0281e+00	  2.0103e+00	  1.0016e+01	  4.5623e-02	  1.0529e+00	  1.3943e-01	  2.7688e-01	  2.3603e-01	  9.0906e-05	  4.6432e-05	  6.8669e-05	  2.3358e-02	  1.8105e+01	  6.2465e+00	  9.9765e-01	  3.2075e-05	  2.1058e-03	  1.0000e+00	  9.9753e-01	
  1.6320e+03	  4.0284e+00	  2.0103e+00	  1.0016e+01	  4.5591e-02	  1.0532e+00	  1.3925e-01	  2.7706e-01	  2.3660e-01	  9.1554e-05	  4.6730e-05	  6.9142e-05	  2.3727e-02	  1.8107e+01	  6.2462e+00	  9.9766e-01	  3.2216e-05	  2.1012e-03	  1.0000e+00	  9.9751e-01	
  1.6560e+03	  4.0288e+00	  2.0103e+00	  1.0017e+01	  4.5559e-02	  1.0535e+00	  1.3907e-01	  2.7725e-01	  2.3716e-01	  9.2193e-05	  4.7024e-05	  6.9609e-05	  2.4096e-02	  1.8108e+01	  6.2458e+00	  9.9768e-01	  3.2358e-05	  2.0965e-03	  1.0000e+00	  9.9748e-01	
  1.6800e+03	  4.0291e+00	  2.0103e+00	  1.0017e+01	  4.5528e-02	  1.0538e+00	  1.3890e-01	  2.7744e-01	  2.3773e-01	  9.2824e-05	  4.7315e-05	  7.0069e-05	  2.4466e-02	  1.8110e+01	  6.2455e+00	  9.9769e-01	  3.2499e-05	  2.0918e-03	  1.0000e+00	  9.9746e-01	
  1.7040e+03	  4.0294e+00	  2.0103e+00	  1.0017e+01	  4.5496e-02	  1.0541e+00	  1.3872e-01	  2.7763e-01	  2.3830e-01	  9.3447e-05	  4.7602e-05	  7.0524e-05	  2.4836e-02	  1.8112e+01	  6.2452e+00	  9.9771e-01	  3.2641e-05	  2.0871e-03	  1.0000e+00	  9.9744e-01	
  1.7280e+03	  4.0298e+00	  2.0103e+00	  1.0018e+01	  4.5465e-02	  1.0544e+00	  1.3854e-01	  2.7783e-01	  2.3887e-01	  9.4062e-05	  4.7885e-05	  7.0974e-05	  2.5208e-02	  1.8113e+01	  6.2449e+00	  9.9772e-01	  3.2783e-05	  2.0823e-03	  1.0000e+00	  9.9742e-01	
  1.7520e+03	  4.0301e+00	  2.0102e+00	  1.0018e+01	  4.5433e-02	  1.0547e+00	  1.3836e-01	  2.7802e-01	  2.3944e-01	  9.4669e-05	  4.8165e-05	  7.1417e-05	  2.5580e-02	  1.8115e+01	  6.2445e+00	  9.9773e-01	  3.2926e-05	  2.0776e-03	  1.0000e+00	  9.9740e-01	
  1.7760e+03	  4.0304e+00	  2.0102e+00	  1.0018e+01	  4.5401e-02	  1.0550e+00	  1.3819e-01	  2.7822e-01	  2.4001e-01	  9.5269e-05	  4.8442e-05	  7.1856e-05	  2.5953e-02	  1.8116e+01	  6.2442e+00	  9.9775e-01	  3.3068e-05	  2.0729e-03	  1.0000e+00	  9.9738e-01	
  1.8000e+03	  4.0308e+00	  2.0102e+00	  1.0019e+01	  4.5369e-02	  1.0554e+00	  1.3801e-01	  2.7842e-01	  2.4058e-01	  9.5862e-05	  4.8715e-05	  7.2289e-05	  2.6327e-02	  1.8118e+01	  6.2439e+00	  9.9776e-01	  3.3211e-05	  2.0681e-03	  1.0000e+00	  9.9736e-01	
